gid,state,lat,long
4227307,Uttar Pradesh,26.0023,80.0155
4227308,Madhya Pradesh,24.2015,82.6689
4227309,Rajasthan,26.0237,75.4812
4227310,Andhra Pradesh,13.6276,80.0044
4227311,Rajasthan,27.6649,76.7335
4227312,Madhya Pradesh,25.6736,78.4681
4227975,Rajasthan,27.6408,74.5057
4227976,Gujarat,23.4008,73.6991
4227313,Karnataka,13.0028,77.5465
4227314,Gujarat,21.9645,70.7996
4274642,Kerala,12.0026,75.6887
4274643,Karnataka,16.159,75.6691
4274644,Kerala,11.4604,75.6783
4274645,Jammu and Kashmir,32.7149,75.6678
4274646,Haryana,29.4421,75.6746
4274647,Rajasthan,27.248,75.6527
4274648,Rajasthan,28.2376,75.6519
4274649,Jammu and Kashmir,33.131,75.6661
4274650,Karnataka,16.1618,75.6606
4274651,Madhya Pradesh,23.4877,75.6595
4274652,Punjab,31.8042,75.6592
4274653,Jammu and Kashmir,33.453,75.6573
4274654,Madhya Pradesh,24.0698,75.6556
4274655,Punjab,31.4302,75.6538
4274656,Rajasthan,25.4376,75.6533
4274657,Madhya Pradesh,24.1782,75.6358
4274658,Karnataka,14.2393,75.6486
4274659,Karnataka,14.2392,75.6484
4274660,Jammu and Kashmir,32.5365,75.6469
4227315,Madhya Pradesh,21.5931,78.5265
4227316,Madhya Pradesh,23.9921,80.3085
4227317,Madhya Pradesh,23.1911,79.9384
4227318,Gujarat,23.1737,73.8977
4227319,Kerala,10.258,76.1612
4227320,Tamil Nadu,8.2667,77.4456
4227321,Uttar Pradesh,25.4638,81.2852
4227322,Uttar Pradesh,26.3042,84.0318
4227323,Rajasthan,26.984,72.5896
4227324,West Bengal,22.9026,87.9017
4227325,Tripura,24.0345,91.5651
4227326,Madhya Pradesh,22.9329,79.0651
4227327,Maharashtra,18.7066,77.3692
4227328,Maharashtra,19.1244,72.8731
4227329,Maharashtra,18.7521,73.865
4227330,Tamil Nadu,11.6967,78.1778
4227331,Maharashtra,19.2127,73.0858
4227332,Tamil Nadu,13.0751,80.2559
4227333,Odisha,20.3026,86.4032
4227334,Tamil Nadu,13.1164,79.409
4227335,Kerala,12.144,75.1799
4227336,Odisha,21.2701,85.0151
4227337,Uttar Pradesh,26.205,82.1368
4227338,Madhya Pradesh,23.2876,81.357
4227339,Uttar Pradesh,26.6186,81.1407
4227340,Delhi,28.515,77.2256
4227341,Uttar Pradesh,27.3817,82.2933
4227342,Madhya Pradesh,22.167,76.8603
4227343,Madhya Pradesh,22.4336,80.1122
4227344,Andhra Pradesh,16.0438,80.0299
4227345,Tamil Nadu,11.9854,78.2495
4227346,Tamil Nadu,8.9468,77.7731
4227347,Uttar Pradesh,27.434,78.7789
4227348,Gujarat,20.5102,72.949
4227349,Maharashtra,21.1608,79.6541
4227350,Uttar Pradesh,26.0057,81.2995
4227351,Gujarat,22.7751,73.6235
4227352,Uttar Pradesh,28.0712,80.4801
4227353,Maharashtra,19.5411,74.0053
4227354,Delhi,28.633,77.2229
4227355,West Bengal,26.1325,89.4617
4227356,Madhya Pradesh,23.1822,79.9267
4227357,Andhra Pradesh,16.9471,81.779
4227358,West Bengal,22.5768,88.349
4227359,Maharashtra,21.4553,80.1913
4227360,Maharashtra,20.4019,77.6287
4227361,Maharashtra,19.7092,76.1464
4227362,Maharashtra,16.6757,73.9721
4227363,Maharashtra,19.4492,72.8068
4227364,Madhya Pradesh,22.2321,77.2379
4227365,Maharashtra,17.7195,73.3955
4227366,Madhya Pradesh,23.1312,81.2816
4227367,Maharashtra,21.3534,78.4436
4227368,Delhi,28.6476,77.1916
4227369,Gujarat,22.3062,73.2
4227370,Kerala,12.1079,75.2153
4227371,Maharashtra,21.1691,79.0801
4227372,Gujarat,23.5182,69.0396
4227373,Uttar Pradesh,23.9641,83.0844
4227374,Maharashtra,17.6511,75.9879
4227375,Punjab,29.9826,74.687
4227376,Maharashtra,21.0161,77.8262
4227377,Bihar,26.2227,84.3618
4227378,Jharkhand,23.5191,85.2986
4227379,Uttar Pradesh,26.4237,80.5274
4227380,Karnataka,13.5854,77.7921
4227381,Uttar Pradesh,27.8194,80.4727
4227382,Tamil Nadu,10.9717,78.4108
4227383,Gujarat,21.1868,71.8417
4227384,Haryana,28.295,76.3812
4227385,Haryana,28.4234,77.3803
4227386,Uttar Pradesh,27.2768,83.0846
4227387,Maharashtra,19.8328,76.7635
4227388,Madhya Pradesh,23.133,75.7299
4227389,Maharashtra,20.4433,78.3218
4227390,Uttarakhand,30.5567,79.5611
4227391,Uttar Pradesh,26.0372,81.4355
4227392,Gujarat,22.1459,72.8364
4227393,Madhya Pradesh,21.9045,77.8879
4227394,Uttar Pradesh,25.7457,82.6816
4227395,Gujarat,23.0978,72.5801
4227396,Rajasthan,26.0122,76.6032
4227397,Uttar Pradesh,26.9104,81.4819
4227398,Assam,26.3469,92.6874
4227399,Rajasthan,26.226,71.4971
4227400,Madhya Pradesh,24.0089,75.3505
4227401,Kerala,9.0286,76.7679
4227402,Gujarat,22.1766,73.7563
4227403,Kerala,10.8339,76.4442
4227404,Rajasthan,28.0308,75.8081
4227405,West Bengal,22.7008,88.3797
4227406,Bihar,25.2263,85.2297
4227407,Rajasthan,26.892,75.8387
4227408,Maharashtra,19.828,73.679
4227409,West Bengal,24.2067,88.0072
4227410,Uttar Pradesh,26.5388,83.0964
4227411,Kerala,11.469,75.6595
4227412,Maharashtra,16.0112,73.688
4227413,Rajasthan,25.0558,73.8928
4227414,Maharashtra,20.0094,73.764
4227415,Himachal Pradesh,31.3763,76.8091
4227416,Maharashtra,18.5656,73.8037
4227417,Madhya Pradesh,25.9361,76.8584
4227418,Kerala,12.3221,75.1302
4227419,Gujarat,23.2223,72.3602
4227420,Rajasthan,24.5737,73.8452
4227421,Andhra Pradesh,15.0727,77.7828
4227422,Maharashtra,20.6346,77.352
4227423,Uttarakhand,29.396,79.6755
4227424,Rajasthan,25.1149,75.2621
4227425,Gujarat,22.5973,70.2066
4227426,Assam,27.1214,93.9118
4227427,Madhya Pradesh,24.322,79.1197
4227428,Rajasthan,28.0985,75.8344
4227429,Uttar Pradesh,27.443,82.891
4227430,Karnataka,14.8146,76.0883
4227431,West Bengal,22.5175,88.3515
4227432,Tamil Nadu,11.2819,78.2337
4227433,Maharashtra,20.3948,78.1312
4227434,Maharashtra,21.1635,78.4035
4227435,Punjab,31.3193,75.5773
4227436,Gujarat,22.5426,72.7192
4227437,Gujarat,23.7863,72.6362
4227438,Delhi,28.6456,77.1055
4227439,Madhya Pradesh,24.1097,79.3545
4227440,Jharkhand,24.1617,83.5856
4227441,Uttar Pradesh,28.2749,80.6008
4227442,Andhra Pradesh,15.0213,78.1053
4227443,Maharashtra,18.0121,76.068
4227444,Maharashtra,20.1193,77.1359
4227445,Himachal Pradesh,32.1597,76.4568
4227446,Gujarat,24.2013,72.1227
4227447,Bihar,25.5576,84.6677
4227448,Rajasthan,27.313,75.2992
4227449,West Bengal,22.8372,88.7746
4227450,Maharashtra,20.5542,74.5265
4227451,Uttar Pradesh,27.3016,78.0539
4227452,Rajasthan,27.5801,75.3969
4227453,Madhya Pradesh,23.174,75.8063
4227454,Gujarat,21.5763,69.6707
4227455,Madhya Pradesh,23.5946,78.3413
4227456,Rajasthan,25.1918,73.9875
4227457,Madhya Pradesh,24.1229,81.6272
4227458,Andhra Pradesh,14.4888,78.8106
4227459,Himachal Pradesh,31.6081,76.5652
4227460,Karnataka,18.0026,77.4336
4227461,Rajasthan,28.1122,75.3891
4227462,Tamil Nadu,10.3782,78.8169
4227463,Manipur,24.5934,94.0438
4227464,Maharashtra,20.1668,76.0682
4227465,Maharashtra,20.5328,75.4098
4227466,Assam,26.823,93.2911
4227467,Bihar,25.5597,84.6724
4227468,Tamil Nadu,8.1459,77.3053
4227469,Tamil Nadu,10.3538,77.9719
4227470,Jharkhand,22.6846,85.6115
4227471,Uttar Pradesh,26.4363,80.331
4227472,Uttar Pradesh,26.6398,79.5556
4227473,Bihar,25.8739,86.5945
4227474,Maharashtra,17.3301,73.9165
4227475,Karnataka,15.867,74.6208
4227476,Jharkhand,24.1532,86.1586
4227477,Jharkhand,23.7438,84.5011
4227478,Madhya Pradesh,22.9688,76.0551
4227479,Maharashtra,18.5089,73.8482
4227480,Delhi,28.642,77.2821
4227481,Rajasthan,26.447,74.6526
4227482,Karnataka,16.8751,77.3909
4227483,Madhya Pradesh,23.8363,76.2428
4227484,Maharashtra,18.5943,76.6865
4227485,Gujarat,23.8021,72.877
4227486,Uttar Pradesh,27.1523,78.3915
4227487,Tamil Nadu,12.9542,80.1358
4227488,Uttar Pradesh,26.2986,80.9724
4227489,Telangana,18.2654,80.4824
4227490,Chhattisgarh,20.8913,82.0036
4227491,Bihar,25.4325,86.1254
4227492,Maharashtra,21.3432,80.2046
4227493,Uttar Pradesh,27.1992,78.0056
4227494,Gujarat,23.006,72.8178
4227495,Karnataka,13.312,76.9441
4227496,Puducherry,10.9371,79.741
4227497,Rajasthan,26.484,76.7339
4227498,Punjab,30.8122,75.0478
4227499,Telangana,17.5957,78.5711
4227500,Gujarat,21.9693,71.5805
4227501,Madhya Pradesh,24.0177,76.3763
4227502,Madhya Pradesh,22.3699,79.9054
4227503,Gujarat,23.0186,73.0618
4227504,Madhya Pradesh,22.8464,75.5445
4227505,Maharashtra,18.9841,73.1129
4227506,Uttar Pradesh,29.7276,77.4449
4227507,Madhya Pradesh,24.1211,78.0425
4227508,Haryana,28.4703,77.0452
4227509,Maharashtra,19.2297,72.9478
4227510,Bihar,24.7704,86.383
4227511,Rajasthan,24.667,76.8401
4227512,Jharkhand,24.209,84.6553
4227513,Himachal Pradesh,31.3246,76.7358
4227514,Himachal Pradesh,32.4287,76.3975
4227515,Madhya Pradesh,22.9824,80.1515
4227516,Maharashtra,18.5224,73.8667
4227517,Tamil Nadu,13.1121,80.1859
4227518,Uttar Pradesh,29.476,77.5311
4227519,Gujarat,21.2401,72.8482
4227520,Rajasthan,25.1004,76.5091
4227521,Uttar Pradesh,27.5044,77.672
4227522,Assam,26.1835,91.7854
4227523,Tamil Nadu,10.7667,79.6281
4227524,Tamil Nadu,13.0106,80.2361
4227525,Telangana,18.1875,78.0225
4227526,Rajasthan,25.4896,71.0758
4227527,Uttar Pradesh,27.3187,78.0147
4227528,Uttar Pradesh,24.5763,78.7109
4227529,Karnataka,15.8909,74.6598
4227530,Tamil Nadu,10.4565,79.1379
4227531,Haryana,28.351,77.2863
4227532,Bihar,25.3177,86.7197
4227533,Rajasthan,25.9002,74.6828
4227534,Kerala,9.8189,76.2739
4227535,Maharashtra,15.9964,74.1776
4227536,Puducherry,11.8888,79.811
4227537,Maharashtra,20.0956,77.7291
4227538,Rajasthan,23.6964,73.7497
4227539,Madhya Pradesh,22.6822,77.2725
4227540,Uttar Pradesh,26.9037,78.9712
4227541,Andhra Pradesh,16.4616,80.0169
4227542,Uttar Pradesh,25.7637,84.1496
4227543,Andhra Pradesh,16.7827,81.8037
4227544,Tamil Nadu,13.0689,80.2333
4227545,Kerala,10.1176,76.2832
4227546,Tamil Nadu,8.703,77.4555
4227547,Madhya Pradesh,26.2161,78.2084
4227548,Uttar Pradesh,27.22,79.2948
4227549,Bihar,25.3756,86.4728
4227550,Madhya Pradesh,23.75,80.5698
4227551,Maharashtra,19.1896,72.8475
4227552,Uttar Pradesh,26.0857,82.807
4227553,Rajasthan,26.9127,75.8326
4227554,Jharkhand,22.7991,86.1866
4227555,Tripura,23.9217,91.8521
4227556,Himachal Pradesh,31.2117,77.171
4227557,Kerala,10.0599,76.3218
4227558,Uttar Pradesh,26.4165,79.7946
4227559,Rajasthan,23.9483,73.7055
4227560,Karnataka,14.2801,76.2026
4227561,Tamil Nadu,13.1021,80.2106
4227562,Himachal Pradesh,31.4478,77.6292
4227563,Maharashtra,18.4183,76.1056
4227564,Delhi,28.8579,77.0934
4227565,Maharashtra,18.5511,73.8083
4227566,Maharashtra,20.7895,77.6818
4227567,Karnataka,12.9559,77.7219
4227568,Haryana,28.3239,76.7818
4227569,Tamil Nadu,11.3635,77.8282
4227570,Haryana,28.3903,77.0675
4227571,Rajasthan,26.6712,76.862
4227572,Jharkhand,22.6806,86.2176
4227573,Odisha,20.9421,86.1277
4227574,Uttar Pradesh,27.8695,78.11
4227575,Tamil Nadu,12.9814,80.1288
4227576,Tamil Nadu,11.8688,79.579
4227577,West Bengal,26.7129,88.4252
4274661,Karnataka,15.4346,75.6347
4227578,Maharashtra,19.6228,78.2012
4227579,Punjab,31.5559,74.8881
4227580,Bihar,25.5585,84.8699
4227581,Karnataka,15.6118,75.0077
4227582,Madhya Pradesh,23.5985,78.3424
4227583,Uttar Pradesh,27.2264,78.1291
4227584,Rajasthan,25.5558,74.4891
4227585,Punjab,30.8784,75.7875
4227586,Odisha,21.632,85.8951
4227587,Maharashtra,20.7314,75.5518
4227588,Rajasthan,26.3236,74.7475
4227589,Uttar Pradesh,27.9936,81.0948
4227590,Jharkhand,25.2407,87.6441
4227591,Bihar,25.1687,86.0901
4227592,Maharashtra,19.8279,75.8739
4227593,Madhya Pradesh,21.9329,78.1053
4227594,Uttar Pradesh,26.7307,82.6804
4227595,Kerala,10.6805,76.1594
4227596,Jharkhand,24.0448,85.2774
4227597,Uttar Pradesh,27.2548,79.176
4227598,Maharashtra,18.6727,73.8129
4227599,Maharashtra,18.4808,74.3724
4227600,Himachal Pradesh,32.0981,76.1452
4227601,Chhattisgarh,22.774,81.9596
4227602,West Bengal,22.6344,88.3543
4227603,Jharkhand,23.4665,84.6515
4227604,Odisha,19.6213,84.9403
4227605,Chhattisgarh,21.6569,82.159
4227606,Bihar,25.5728,85.6667
4227607,Maharashtra,20.8382,76.4574
4227608,Andhra Pradesh,15.5917,77.7094
4227609,Uttar Pradesh,27.2704,81.8756
4227610,Madhya Pradesh,22.9101,78.7854
4227611,Himachal Pradesh,31.4576,76.6713
4227612,Rajasthan,26.7045,75.7272
4227613,Maharashtra,20.3073,77.6543
4227614,Uttarakhand,30.5484,78.1712
4227615,Karnataka,16.6656,75.5792
4227616,Maharashtra,18.5716,76.0271
4227617,Rajasthan,25.2119,74.3726
4227618,Delhi,28.6988,77.2058
4227619,Gujarat,22.6278,73.4606
4227620,Madhya Pradesh,23.2171,81.5361
4227621,Gujarat,23.6035,72.3909
4227622,Madhya Pradesh,23.3845,76.5997
4227623,Andhra Pradesh,16.5853,81.4607
4227624,Uttar Pradesh,27.1975,83.1171
4227625,Maharashtra,19.8538,77.9256
4227626,Uttar Pradesh,26.9329,83.4874
4227627,Andhra Pradesh,16.7546,81.694
4227628,Punjab,29.9738,74.7102
4227629,Uttar Pradesh,29.209,77.1762
4227630,Uttar Pradesh,27.5604,77.453
4227631,Uttar Pradesh,25.495,82.0864
4227632,Uttar Pradesh,27.6212,77.5797
4227633,Maharashtra,21.1651,75.3748
4227634,Tamil Nadu,13.1404,79.9056
4227635,Rajasthan,28.1228,75.8915
4227636,Gujarat,20.9502,72.937
4227637,Uttar Pradesh,27.505,79.3805
4227638,Madhya Pradesh,22.9757,76.3472
4227639,Assam,26.7552,94.2166
4227640,Maharashtra,19.0752,72.8761
4227641,Maharashtra,19.6011,80.2275
4227642,Delhi,28.654,77.1223
4227643,Rajasthan,26.5499,73.8196
4227644,Maharashtra,15.9184,73.6695
4227645,Uttar Pradesh,26.2788,83.7194
4227646,Kerala,9.5691,76.6333
4227647,Rajasthan,24.1413,74.0512
4227648,Uttar Pradesh,26.9696,82.5149
4227649,Madhya Pradesh,23.6382,79.0627
4227650,Rajasthan,24.6154,72.5221
4227651,Bihar,25.6819,85.2165
4227652,Maharashtra,19.2526,75.7498
4227653,Andhra Pradesh,14.4611,79.9876
4227654,Madhya Pradesh,22.1684,77.6737
4227655,Maharashtra,16.8545,74.578
4227656,Karnataka,16.1722,75.6579
4227657,Gujarat,20.8897,73.4267
4227658,Tamil Nadu,8.976,77.2543
4227659,Bihar,25.035,84.4066
4227660,Uttar Pradesh,25.8493,82.2912
4227661,Tamil Nadu,9.922,78.1214
4227662,Jharkhand,23.1341,84.857
4227663,Odisha,19.4481,84.2581
4227664,Karnataka,16.2907,76.6301
4227665,Madhya Pradesh,25.1789,80.8656
4227666,Rajasthan,26.9881,75.8545
4227667,Gujarat,22.4829,71.6917
4227668,Uttar Pradesh,26.1683,83.6777
4227669,Jharkhand,24.303,84.6775
4227670,Uttar Pradesh,28.6265,77.3758
4227671,Uttar Pradesh,25.3159,82.3518
4227672,Madhya Pradesh,22.9475,79.1988
4227673,Andhra Pradesh,14.4164,77.7188
4227674,Maharashtra,16.4125,74.0025
4227675,Maharashtra,17.6799,75.9142
4227676,Rajasthan,27.2139,77.5065
4227677,Maharashtra,19.6024,77.6901
4227678,Kerala,11.8475,76.0267
4227679,Punjab,30.5192,75.8798
4227680,Jharkhand,24.3644,86.1496
4227681,Rajasthan,25.348,74.6286
4227682,Jharkhand,24.5637,87.2514
4227683,Maharashtra,17.7402,73.9872
4227684,Madhya Pradesh,22.3022,74.3566
4227685,Karnataka,12.8706,74.8435
4227686,Himachal Pradesh,31.5356,76.7638
4227687,Maharashtra,19.0695,72.8482
4227688,Maharashtra,17.9255,73.6582
4227689,Tamil Nadu,10.9443,77.4355
4227690,Maharashtra,18.1261,76.7524
4227691,Uttar Pradesh,25.482,81.6287
4227692,Madhya Pradesh,22.2377,76.3815
4227693,Uttar Pradesh,28.9711,77.6912
4227694,Uttar Pradesh,27.1901,77.451
4227695,Bihar,26.1154,85.1277
4227696,Maharashtra,18.9868,72.8404
4227697,Assam,26.8122,94.5205
4227698,Uttar Pradesh,25.4596,78.5631
4227699,Maharashtra,20.8592,77.212
4227700,Uttar Pradesh,25.9301,80.801
4227701,Gujarat,22.2883,70.7751
4227702,Uttar Pradesh,28.2103,79.3007
4227703,Karnataka,15.9206,75.6799
4227704,Himachal Pradesh,31.6276,77.1741
4227705,Karnataka,13.4815,76.2631
4227706,Bihar,26.1417,87.6197
4227707,Maharashtra,21.477,78.2681
4227708,Uttar Pradesh,27.847,78.6856
4227709,Rajasthan,29.0985,75.092
4227710,Maharashtra,20.7143,75.3208
4227711,Maharashtra,20.09,75.4241
4227712,Maharashtra,21.1205,79.0452
4227713,Uttar Pradesh,25.6744,82.7591
4227714,Tamil Nadu,13.0744,80.2704
4227715,Assam,25.8367,93.4234
4227716,Uttar Pradesh,26.3774,81.7965
4227717,Maharashtra,17.4574,74.4625
4227718,Madhya Pradesh,22.7282,75.8857
4227719,Maharashtra,20.41,77.7713
4227720,Uttar Pradesh,26.454,80.2843
4227721,Kerala,10.5894,76.2154
4227722,Andhra Pradesh,18.2968,83.8952
4227723,Rajasthan,23.5537,74.4457
4227724,Chhattisgarh,21.5816,81.343
4227725,Rajasthan,26.9419,76.5825
4227726,Karnataka,12.9647,77.5768
4227727,Jharkhand,22.5139,86.5471
4227728,Uttar Pradesh,28.0801,78.8524
4227729,Gujarat,22.6581,72.7616
4227730,Rajasthan,26.99,77.592
4227731,West Bengal,22.629,88.3872
4227732,Rajasthan,26.9264,75.8366
4227733,Uttar Pradesh,26.4592,82.2334
4227734,Gujarat,23.9309,71.9982
4227735,Karnataka,13.1976,77.5
4227736,Jammu and Kashmir,33.3913,74.318
4227737,Punjab,30.2311,74.7878
4227738,Kerala,11.2213,75.7872
4227739,Odisha,21.6828,85.7974
4227740,Uttarakhand,30.3278,78.0562
4227741,Chhattisgarh,19.928,82.5955
4227742,Bihar,26.5927,85.5006
4227743,Karnataka,14.672,76.0759
4227744,Gujarat,22.802,74.3793
4227745,Andhra Pradesh,13.7783,78.4812
4274750,Maharashtra,17.5111,75.4453
4227746,Delhi,28.5729,77.1737
4227747,Gujarat,22.6132,72.4076
4227748,Odisha,20.8714,84.047
4227749,Tamil Nadu,12.9672,79.9478
4227750,Uttar Pradesh,25.7055,82.1599
4227751,Gujarat,21.1873,72.8095
4227752,Maharashtra,17.6771,75.3306
4227753,Karnataka,12.3083,76.2943
4227754,Maharashtra,20.0914,75.603
4227755,Uttar Pradesh,27.2833,78.1357
4227756,Madhya Pradesh,24.8445,77.8768
4227757,Rajasthan,24.9576,73.5541
4227758,Gujarat,21.5804,73.3443
4227759,Uttarakhand,30.3141,78.0242
4227760,Delhi,28.607,77.0206
4227761,West Bengal,22.5921,88.4141
4227762,Rajasthan,25.1505,73.8455
4227763,Punjab,30.4058,74.0271
4227764,Tamil Nadu,9.9643,77.4419
4227765,Madhya Pradesh,21.6496,74.702
4274751,Karnataka,15.4304,75.4336
4227766,Gujarat,21.4598,73.1571
4227767,Telangana,16.7338,77.9998
4227768,Himachal Pradesh,31.1094,77.6631
4227769,Karnataka,15.5711,75.9888
4227770,Telangana,18.8523,79.788
4227771,Maharashtra,21.2132,79.1996
4227772,Assam,26.1369,91.5783
4227773,Jharkhand,24.1636,85.8547
4227774,Gujarat,23.0879,73.4154
4227775,Bihar,26.597,86.1384
4227776,Madhya Pradesh,23.2729,77.3426
4227777,Madhya Pradesh,22.9045,74.5421
4227778,Maharashtra,18.5144,73.8401
4227779,West Bengal,24.1723,87.7858
4227780,Himachal Pradesh,31.0412,77.2814
4227781,Jharkhand,24.0073,85.4935
4227782,Uttar Pradesh,27.1088,83.2775
4227783,Uttar Pradesh,26.1663,79.9685
4227784,Maharashtra,19.5796,74.209
4227785,Telangana,17.2301,79.1301
4227786,Gujarat,23.7946,73.0528
4227787,Gujarat,20.5267,73.2053
4227788,Tamil Nadu,10.0141,77.4816
4227789,Bihar,25.7785,84.7422
4227790,Rajasthan,26.7332,77.0339
4227791,Maharashtra,19.3404,72.924
4227792,Tamil Nadu,10.6796,78.1094
4227793,Assam,26.6311,92.7884
4227794,Rajasthan,27.3698,75.4061
4227795,Karnataka,15.3445,76.8364
4227796,Maharashtra,16.6609,74.2088
4227797,Maharashtra,19.9667,73.7954
4227798,Karnataka,15.6392,74.5075
4227799,Maharashtra,16.6935,74.2419
4227800,Jharkhand,24.0748,85.4804
4227801,Kerala,10.0622,76.6202
4227802,Uttar Pradesh,28.8826,79.0498
4227803,West Bengal,22.5768,88.4331
4227804,Maharashtra,19.8696,78.5761
4227805,Himachal Pradesh,31.9857,76.1503
4227806,Uttar Pradesh,27.4045,82.206
4227807,Delhi,28.6946,77.3265
4227808,Rajasthan,28.1692,74.9784
4227809,Bihar,25.5677,85.0449
4227810,West Bengal,22.5822,88.3759
4227811,Gujarat,24.362,71.5114
4227812,Madhya Pradesh,21.501,80.5402
4227813,Uttar Pradesh,25.3087,83.0051
4227814,Maharashtra,21.1364,79.1281
4227815,Maharashtra,20.0992,77.7194
4227816,Rajasthan,24.2644,76.0596
4227817,Andhra Pradesh,15.7584,80.2872
4227818,Gujarat,23.3328,72.185
4227819,Maharashtra,21.1493,79.159
4227820,Uttar Pradesh,27.4408,78.0376
4227821,Maharashtra,19.2343,72.8665
4227822,Madhya Pradesh,25.6541,78.4587
4227823,Jharkhand,24.5168,87.0974
4227824,Tamil Nadu,12.7533,79.4138
4227825,Uttar Pradesh,25.1794,79.7833
4227826,Uttar Pradesh,26.5027,80.2543
4227827,Kerala,10.5228,76.5369
4227828,Gujarat,23.1381,72.864
4227829,Madhya Pradesh,24.0734,75.0702
4227830,Maharashtra,21.1889,79.0704
4227831,Jharkhand,23.9626,86.8032
4227832,Rajasthan,26.2994,75.3612
4227833,Maharashtra,17.2351,74.9981
4227834,Kerala,8.7287,76.8984
4227835,Odisha,19.3195,84.7748
4227836,Jharkhand,22.6186,84.7241
4227837,Maharashtra,17.8341,73.9498
4227838,Rajasthan,26.344,74.5744
4227839,Chhattisgarh,20.8438,81.9946
4227840,Maharashtra,19.0902,73.0039
4227841,Madhya Pradesh,24.5422,81.2951
4227842,Haryana,30.2924,77.3011
4227843,Kerala,9.5583,76.5732
4227844,Jharkhand,24.3843,86.2638
4227845,Jammu and Kashmir,34.1712,74.473
4227846,Uttar Pradesh,25.9977,80.9293
4227847,Uttar Pradesh,26.4055,80.0754
4227848,Andhra Pradesh,13.441,79.7336
4227849,Gujarat,22.7442,71.6301
4227850,Madhya Pradesh,23.0499,75.3761
4227851,Karnataka,14.613,74.8307
4227852,West Bengal,22.8856,87.7859
4227853,Madhya Pradesh,21.6986,76.2242
4227854,Tripura,23.8181,91.2718
4227855,Maharashtra,19.2082,73.159
4227856,Jharkhand,23.7162,85.3096
4227857,Maharashtra,17.8169,76.2419
4227858,Uttar Pradesh,28.4256,80.6007
4227859,Gujarat,22.6521,72.9443
4227860,Madhya Pradesh,22.9488,79.1926
4227861,Madhya Pradesh,24.578,77.7328
4227862,Punjab,31.0386,76.3819
4227863,Tamil Nadu,8.2267,77.2415
4227864,Andhra Pradesh,15.6262,77.2761
4227865,Jharkhand,23.7423,86.2254
4227866,Maharashtra,21.5106,79.9645
4227867,Haryana,28.189,76.6087
4227868,Maharashtra,18.0592,75.7959
4227869,Odisha,21.9388,86.7302
4227870,Jharkhand,24.1749,86.1401
4227871,Madhya Pradesh,23.1632,79.9406
4227872,Gujarat,21.219,72.7854
4227873,Kerala,10.6357,76.2744
4227874,Gujarat,21.6163,71.2148
4227875,Gujarat,22.4786,72.7069
4227876,Uttar Pradesh,24.1251,83.0494
4227877,Uttar Pradesh,25.6619,79.7934
4227878,Jharkhand,23.3477,85.1109
4227879,Uttar Pradesh,25.6492,81.2515
4227880,Haryana,28.1618,76.231
4227881,Rajasthan,27.4788,76.2908
4227882,Bihar,26.9824,84.8526
4227883,Uttar Pradesh,25.4777,82.5714
4227884,Rajasthan,23.5145,74.7131
4227885,Tamil Nadu,13.0411,80.193
4227886,Gujarat,23.2473,69.6744
4227887,Kerala,12.2368,75.2304
4227888,Gujarat,21.1709,73.0008
4227889,Gujarat,23.0034,72.5506
4227890,Rajasthan,27.2295,77.5141
4227891,Jharkhand,23.7512,86.1535
4227892,Karnataka,13.9898,75.5873
4227893,West Bengal,22.4934,88.3683
4227894,Madhya Pradesh,23.3036,81.3504
4227895,Madhya Pradesh,22.3726,77.2235
4227896,Karnataka,16.0581,75.945
4227897,Maharashtra,19.7274,77.1534
4227898,Uttar Pradesh,26.8394,80.0617
4227899,Haryana,28.8962,76.5838
4227900,Punjab,31.5538,75.2663
4227901,Madhya Pradesh,23.6197,77.426
4227902,Rajasthan,28.423,75.5086
4227903,Maharashtra,21.0419,80.3228
4227904,Delhi,28.5726,77.2432
4227905,Maharashtra,16.5577,73.3342
4227906,Maharashtra,17.7865,76.4773
4227907,Uttar Pradesh,25.095,83.2683
4227908,Maharashtra,18.9887,75.7551
4227909,Uttar Pradesh,26.7698,81.1031
4227910,Andhra Pradesh,15.8688,77.7607
4227911,Tripura,24.3878,92.1618
4227912,Rajasthan,26.927,77.5609
4227913,Gujarat,23.8789,71.3767
4227914,Maharashtra,21.1049,78.2023
4227915,Gujarat,22.8306,72.3604
4227916,Madhya Pradesh,24.0975,77.6889
4227917,Maharashtra,18.5386,75.7712
4227918,Uttar Pradesh,26.8261,83.4618
4227919,Madhya Pradesh,24.978,77.568
4227920,Madhya Pradesh,24.0139,75.3521
4227921,Kerala,10.6134,76.6897
4227922,Jharkhand,23.821,86.2454
4227923,Rajasthan,25.5777,75.5028
4227924,Jharkhand,23.747,83.7557
4227925,Andhra Pradesh,14.3624,80.1194
4227926,Uttar Pradesh,27.3767,80.819
4227927,Maharashtra,17.0892,74.2241
4227928,Uttar Pradesh,22.9419,81.0769
4227929,Karnataka,14.6829,76.2556
4227930,Uttar Pradesh,28.9451,77.2258
4227931,Maharashtra,19.2394,73.1387
4227932,Madhya Pradesh,25.8766,78.3235
4227933,Maharashtra,20.8451,79.3238
4227934,Kerala,9.8659,76.8579
4227935,Uttar Pradesh,27.1073,78.5911
4227936,Himachal Pradesh,32.0436,75.8273
4227937,Assam,26.2741,92.6806
